"sensorId","type","value","createdAt"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.691,"2023-11-23 14:19:42.273+00"
"286C3543D4E13CB5","TEMPERATURE",33.96,"2023-12-04 01:57:26.265+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",1.5,"2023-12-04 01:57:26.243+00"
"28351643D4E13CBB","TEMPERATURE",22.9,"2023-12-04 01:57:26.287+00"
"286C3543D4E13CB5","TEMPERATURE",30.46,"2023-12-20 13:40:12.52+00"
"28351643D4E13CBB","TEMPERATURE",7.4,"2023-12-20 13:40:12.574+00"
"28F64A43D4E13CC9","TEMPERATURE",32.9,"2023-12-04 01:57:26.284+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.978,"2023-09-10 00:59:24.16+00"
"28D39E43D4E13CD5","TEMPERATURE",15.52,"2023-12-04 01:57:26.291+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.616,"2023-12-14 09:03:47.47+00"
"28214043D4E13C35","TEMPERATURE",11.34,"2023-12-14 09:03:47.529+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",20.5,"2023-09-10 00:41:28.027+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",18,"2023-11-11 12:24:37.424+00"
"286C3543D4E13CB5","TEMPERATURE",28.46,"2023-12-14 09:03:47.491+00"
"28F64A43D4E13CC9","TEMPERATURE",27.9,"2023-12-14 09:03:47.524+00"
"28351643D4E13CBB","TEMPERATURE",14.4,"2023-12-14 09:03:47.542+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.197,"2023-11-11 12:24:37.422+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35705.362,"2023-11-29 01:42:39.17+00"
"287C5E43D4E13C8F","TEMPERATURE",31.21,"2023-12-04 01:57:26.27+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.01,"2023-11-29 01:42:39.095+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35153.257,"2023-12-14 09:03:47.547+00"
"287C5E43D4E13C8F","TEMPERATURE",14.71,"2023-12-14 09:03:47.51+00"
"28A53A43D4E13CD3","TEMPERATURE",1.9,"2023-12-14 09:03:47.526+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",-6.5,"2023-12-14 09:03:47.484+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.765,"2023-09-19 11:33:20.841+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",7,"2023-09-19 11:33:20.878+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",12,"2023-09-26 11:51:27.331+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",17.5,"2023-10-04 02:58:48.37+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",20,"2023-09-10 00:59:24.192+00"
"28182943D4E13CAC","TEMPERATURE",24.4,"2023-12-14 09:03:47.487+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.191,"2023-11-11 12:26:09.059+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.772,"2023-12-09 10:27:53.159+00"
"28214043D4E13C35","TEMPERATURE",19.84,"2023-12-09 10:27:53.167+00"
"2812CE43D4E13CE8","TEMPERATURE",1.59,"2023-12-14 09:03:47.513+00"
"28D39E43D4E13CD5","TEMPERATURE",4.02,"2023-12-14 09:03:47.532+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",19.5,"2023-09-10 01:17:18.824+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.767,"2023-09-19 11:51:16.448+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35301.144,"2023-11-23 14:52:34.858+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",18.5,"2023-11-11 12:26:09.06+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.691,"2023-11-23 14:52:34.783+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",3,"2023-11-23 14:52:34.821+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",-9,"2023-11-29 01:42:39.114+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",9.5,"2023-12-09 10:27:53.161+00"
"28351643D4E13CBB","TEMPERATURE",18.4,"2023-12-09 10:27:53.18+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.98,"2023-09-10 01:17:18.802+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",13,"2023-09-30 06:45:04.213+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.711,"2023-09-30 06:45:04.191+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.693,"2023-10-12 12:21:02.859+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.487,"2023-10-17 14:15:37.719+00"
"286C3543D4E13CB5","TEMPERATURE",29.46,"2023-12-09 10:27:53.163+00"
"28A53A43D4E13CD3","TEMPERATURE",13.9,"2023-12-09 10:27:53.168+00"
"28D39E43D4E13CD5","TEMPERATURE",16.02,"2023-12-09 10:27:53.181+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.191,"2023-11-11 12:27:40.966+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.764,"2023-09-19 12:09:12.703+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",8,"2023-09-19 11:51:16.466+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",18.5,"2023-11-11 12:27:40.967+00"
"28182943D4E13CAC","TEMPERATURE",26.9,"2023-12-09 10:27:53.164+00"
"287C5E43D4E13C8F","TEMPERATURE",22.71,"2023-12-09 10:27:53.169+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34371.925,"2023-12-09 10:27:53.183+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",10,"2023-10-12 12:21:02.869+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.882,"2023-12-04 02:28:40.201+00"
"28F64A43D4E13CC9","TEMPERATURE",23.4,"2023-12-09 10:27:53.165+00"
"2812CE43D4E13CE8","TEMPERATURE",14.09,"2023-12-09 10:27:53.179+00"
"286C3543D4E13CB5","TEMPERATURE",33.96,"2023-12-04 02:28:40.25+00"
"28F64A43D4E13CC9","TEMPERATURE",32.4,"2023-12-04 02:28:40.261+00"
"28D39E43D4E13CD5","TEMPERATURE",15.52,"2023-12-04 02:28:40.281+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",9,"2023-09-19 12:09:12.723+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34908.116,"2023-12-20 14:11:30.938+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.975,"2023-09-10 01:35:12.621+00"
"28351643D4E13CBB","TEMPERATURE",22.9,"2023-12-04 02:28:40.275+00"
"2812CE43D4E13CE8","TEMPERATURE",12.09,"2023-12-04 02:28:40.258+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.622,"2023-12-14 09:35:00.699+00"
"28A53A43D4E13CD3","TEMPERATURE",1.4,"2023-12-14 09:35:00.762+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.93,"2023-12-20 14:11:30.87+00"
"287C5E43D4E13C8F","TEMPERATURE",15.21,"2023-12-20 14:11:30.913+00"
"28214043D4E13C35","TEMPERATURE",9.84,"2023-12-20 14:11:30.932+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.907,"2023-10-08 08:47:54.416+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",19,"2023-09-10 01:35:12.643+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",-0.5,"2023-12-04 02:28:40.216+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",6,"2023-10-08 08:47:54.446+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35142.124,"2023-12-14 09:35:00.779+00"
"28214043D4E13C35","TEMPERATURE",31.84,"2023-12-04 02:28:40.26+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",-6.5,"2023-12-14 09:35:00.717+00"
"28F64A43D4E13CC9","TEMPERATURE",26.9,"2023-12-14 09:35:00.76+00"
"28351643D4E13CBB","TEMPERATURE",13.9,"2023-12-14 09:35:00.775+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",-4,"2023-12-20 14:11:30.878+00"
"2812CE43D4E13CE8","TEMPERATURE",-1.91,"2023-12-20 14:11:30.914+00"
"28A53A43D4E13CD3","TEMPERATURE",-2.1,"2023-12-20 14:11:30.934+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.761,"2023-09-19 12:27:09.803+00"
"287C5E43D4E13C8F","TEMPERATURE",30.71,"2023-12-04 02:28:40.255+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",12.5,"2023-09-26 12:09:24.783+00"
"28A53A43D4E13CD3","TEMPERATURE",12.4,"2023-12-04 02:28:40.273+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.048,"2023-09-26 12:09:24.743+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.693,"2023-11-23 15:25:30.159+00"
"28182943D4E13CAC","TEMPERATURE",23.9,"2023-12-14 09:35:00.719+00"
"2812CE43D4E13CE8","TEMPERATURE",1.09,"2023-12-14 09:35:00.758+00"
"28214043D4E13C35","TEMPERATURE",11.34,"2023-12-14 09:35:00.764+00"
"28182943D4E13CAC","TEMPERATURE",25.4,"2023-12-20 14:11:30.894+00"
"28F64A43D4E13CC9","TEMPERATURE",25.9,"2023-12-20 14:11:30.918+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.975,"2023-09-10 01:53:07.93+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.709,"2023-09-30 07:02:56.999+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35259.593,"2023-11-23 15:25:30.236+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34982.648,"2023-12-04 02:28:40.279+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",10.5,"2023-10-17 14:15:37.754+00"
"286C3543D4E13CB5","TEMPERATURE",29.46,"2023-12-14 09:35:00.735+00"
"286C3543D4E13CB5","TEMPERATURE",29.46,"2023-12-20 14:11:30.91+00"
"28351643D4E13CBB","TEMPERATURE",6.9,"2023-12-20 14:11:30.936+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.977,"2023-09-10 02:11:02.897+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.067,"2023-10-04 03:31:38.727+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.002,"2023-11-29 02:15:10.637+00"
"287C5E43D4E13C8F","TEMPERATURE",14.21,"2023-12-14 09:35:00.756+00"
"28D39E43D4E13CD5","TEMPERATURE",4.02,"2023-12-14 09:35:00.776+00"
"28D39E43D4E13CD5","TEMPERATURE",0.52,"2023-12-20 14:11:30.929+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",15.5,"2023-09-19 12:27:09.834+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",13,"2023-09-30 07:02:57.018+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",18.5,"2023-11-11 12:29:12.987+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",5,"2023-11-23 15:25:30.19+00"
"287C5E43D4E13C8F","TEMPERATURE",22.21,"2023-12-09 10:59:06.006+00"
"28351643D4E13CBB","TEMPERATURE",18.4,"2023-12-09 10:59:06.028+00"
"286C3543D4E13CB5","TEMPERATURE",28.96,"2023-12-09 10:59:06.007+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",18,"2023-09-10 01:53:07.972+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35716.218,"2023-11-29 02:15:10.716+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.193,"2023-11-11 12:29:12.985+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",10,"2023-12-09 10:59:06.001+00"
"28214043D4E13C35","TEMPERATURE",19.84,"2023-12-09 10:59:06.011+00"
"28D39E43D4E13CD5","TEMPERATURE",16.02,"2023-12-09 10:59:06.025+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.764,"2023-09-19 12:45:10.743+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",17,"2023-10-04 03:31:38.767+00"
"2812CE43D4E13CE8","TEMPERATURE",13.59,"2023-12-09 10:59:06.029+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",17,"2023-09-19 12:45:10.784+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",-9,"2023-11-29 02:15:10.671+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.77,"2023-12-09 10:59:06.002+00"
"28182943D4E13CAC","TEMPERATURE",25.9,"2023-12-09 10:59:06.023+00"
"28A53A43D4E13CD3","TEMPERATURE",13.4,"2023-12-09 10:59:06.027+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34318.608,"2023-12-09 10:59:06.031+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.764,"2023-09-19 13:03:06.972+00"
"28F64A43D4E13CC9","TEMPERATURE",23.4,"2023-12-09 10:59:06.024+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.487,"2023-10-17 14:48:25.152+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.693,"2023-11-23 15:58:18.58+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",7.5,"2023-11-23 15:58:18.618+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.88,"2023-12-04 02:59:52.521+00"
"28A53A43D4E13CD3","TEMPERATURE",12.4,"2023-12-04 02:59:52.575+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",18,"2023-09-10 02:11:02.931+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.973,"2023-09-10 02:28:57.631+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.709,"2023-09-30 07:20:50.255+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",12.5,"2023-09-30 07:20:50.28+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",18.5,"2023-11-11 12:30:45.112+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.695,"2023-10-12 12:53:54.089+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",12.5,"2023-10-12 12:53:54.099+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.193,"2023-11-11 12:30:45.108+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",-0.5,"2023-12-04 02:59:52.535+00"
"2812CE43D4E13CE8","TEMPERATURE",11.59,"2023-12-04 02:59:52.56+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",17.5,"2023-09-10 02:28:57.652+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35231.944,"2023-11-23 15:58:18.641+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34987.183,"2023-12-04 02:59:52.599+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",11.5,"2023-10-17 14:48:25.171+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.193,"2023-11-11 12:32:17.318+00"
"28F64A43D4E13CC9","TEMPERATURE",32.4,"2023-12-04 02:59:52.563+00"
"28351643D4E13CBB","TEMPERATURE",22.9,"2023-12-04 02:59:52.58+00"
"287C5E43D4E13C8F","TEMPERATURE",30.21,"2023-12-04 02:59:52.559+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",14.5,"2023-09-19 13:03:07.001+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.044,"2023-09-26 12:27:21.544+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.614,"2023-12-14 10:06:13.798+00"
"287C5E43D4E13C8F","TEMPERATURE",13.71,"2023-12-14 10:06:13.839+00"
"286C3543D4E13CB5","TEMPERATURE",33.96,"2023-12-04 02:59:52.539+00"
"28214043D4E13C35","TEMPERATURE",33.84,"2023-12-04 02:59:52.564+00"
"28D39E43D4E13CD5","TEMPERATURE",15.52,"2023-12-04 02:59:52.594+00"
"28A53A43D4E13CD3","TEMPERATURE",1.4,"2023-12-14 10:06:13.869+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.928,"2023-12-20 14:42:49.684+00"
"28A53A43D4E13CD3","TEMPERATURE",-2.1,"2023-12-20 14:42:49.742+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.764,"2023-09-19 13:21:02.429+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",18,"2023-09-10 02:46:52.701+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",16,"2023-09-19 13:21:02.448+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",6,"2023-10-08 09:20:43.523+00"
"28351643D4E13CBB","TEMPERATURE",13.9,"2023-12-14 10:06:13.856+00"
"28D39E43D4E13CD5","TEMPERATURE",4.02,"2023-12-14 10:06:13.876+00"
"2812CE43D4E13CE8","TEMPERATURE",-1.91,"2023-12-20 14:42:49.735+00"
"28D39E43D4E13CD5","TEMPERATURE",0.52,"2023-12-20 14:42:49.754+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34867.401,"2023-12-20 14:42:49.758+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",18.5,"2023-11-11 12:32:17.318+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",-6.5,"2023-12-14 10:06:13.813+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.197,"2023-11-11 12:33:49.187+00"
"2812CE43D4E13CE8","TEMPERATURE",1.09,"2023-12-14 10:06:13.85+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.767,"2023-12-09 11:30:18.108+00"
"28182943D4E13CAC","TEMPERATURE",26.4,"2023-12-09 11:30:18.123+00"
"28351643D4E13CBB","TEMPERATURE",18.4,"2023-12-09 11:30:18.127+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",-2.5,"2023-12-20 14:42:49.697+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.786,"2023-09-19 13:39:00.85+00"
"28F64A43D4E13CC9","TEMPERATURE",25.9,"2023-12-20 14:42:49.736+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.973,"2023-09-10 02:46:52.681+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.695,"2023-11-23 16:31:12.763+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",-9.5,"2023-11-29 02:47:45.559+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",10,"2023-12-09 11:30:18.11+00"
"2812CE43D4E13CE8","TEMPERATURE",13.59,"2023-12-09 11:30:18.124+00"
"28214043D4E13C35","TEMPERATURE",19.84,"2023-12-09 11:30:18.13+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.972,"2023-09-10 03:04:47.056+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",15,"2023-09-26 12:27:21.575+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.707,"2023-09-30 07:38:46.993+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.912,"2023-10-08 09:20:43.506+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35138.894,"2023-12-14 10:06:13.873+00"
"286C3543D4E13CB5","TEMPERATURE",27.96,"2023-12-09 11:30:18.12+00"
"28D39E43D4E13CD5","TEMPERATURE",15.52,"2023-12-09 11:30:18.128+00"
"28182943D4E13CAC","TEMPERATURE",24.4,"2023-12-14 10:06:13.816+00"
"28F64A43D4E13CC9","TEMPERATURE",26.4,"2023-12-14 10:06:13.854+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.067,"2023-10-04 04:04:28.194+00"
"28182943D4E13CAC","TEMPERATURE",25.4,"2023-12-20 14:42:49.7+00"
"287C5E43D4E13C8F","TEMPERATURE",18.21,"2023-12-20 14:42:49.738+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",18.5,"2023-11-11 12:33:49.198+00"
"28351643D4E13CBB","TEMPERATURE",6.9,"2023-12-20 14:42:49.744+00"
"287C5E43D4E13C8F","TEMPERATURE",21.71,"2023-12-09 11:30:18.121+00"
"28A53A43D4E13CD3","TEMPERATURE",13.4,"2023-12-09 11:30:18.129+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35706.394,"2023-11-29 02:47:45.584+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.014,"2023-11-29 02:47:45.518+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",17,"2023-09-19 13:39:00.882+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.048,"2023-09-26 12:45:17.738+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35203.526,"2023-11-23 16:31:12.838+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34295.401,"2023-12-09 11:30:18.14+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",8.5,"2023-11-23 16:31:12.804+00"
"28F64A43D4E13CC9","TEMPERATURE",23.4,"2023-12-09 11:30:18.126+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",18,"2023-09-10 03:04:47.073+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",12.5,"2023-09-30 07:38:47.012+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.197,"2023-11-11 12:35:21.066+00"
"286C3543D4E13CB5","TEMPERATURE",29.46,"2023-12-14 10:06:13.817+00"
"28214043D4E13C35","TEMPERATURE",11.34,"2023-12-14 10:06:13.859+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.785,"2023-09-19 13:56:57.216+00"
"286C3543D4E13CB5","TEMPERATURE",28.96,"2023-12-20 14:42:49.724+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",16,"2023-10-04 04:04:28.213+00"
"28214043D4E13C35","TEMPERATURE",9.84,"2023-12-20 14:42:49.74+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.973,"2023-09-10 03:22:45.484+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",18.5,"2023-11-11 12:35:21.067+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.877,"2023-12-04 03:31:05.055+00"
"28A53A43D4E13CD3","TEMPERATURE",12.9,"2023-12-04 03:31:05.123+00"
"2812CE43D4E13CE8","TEMPERATURE",11.59,"2023-12-04 03:31:05.09+00"
"28D39E43D4E13CD5","TEMPERATURE",15.52,"2023-12-04 03:31:05.126+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.785,"2023-09-19 14:14:54.192+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",-6.5,"2023-12-14 10:37:27.125+00"
"28A53A43D4E13CD3","TEMPERATURE",0.9,"2023-12-14 10:37:27.177+00"
"28182943D4E13CAC","TEMPERATURE",23.9,"2023-12-20 15:14:10.131+00"
"28F64A43D4E13CC9","TEMPERATURE",26.9,"2023-12-20 15:14:10.167+00"
"28A53A43D4E13CD3","TEMPERATURE",-2.1,"2023-12-20 15:14:10.184+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",15.5,"2023-09-26 12:45:17.758+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.967,"2023-09-10 03:40:41.782+00"
"286C3543D4E13CB5","TEMPERATURE",33.96,"2023-12-04 03:31:05.072+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.693,"2023-10-12 13:26:44.771+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",12,"2023-10-17 15:21:13.179+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",18.5,"2023-11-11 12:36:53.028+00"
"28214043D4E13C35","TEMPERATURE",32.84,"2023-12-04 03:31:05.11+00"
"28182943D4E13CAC","TEMPERATURE",25.4,"2023-12-14 10:37:27.142+00"
"28F64A43D4E13CC9","TEMPERATURE",26.9,"2023-12-14 10:37:27.165+00"
"28351643D4E13CBB","TEMPERATURE",13.9,"2023-12-14 10:37:27.18+00"
"286C3543D4E13CB5","TEMPERATURE",28.46,"2023-12-20 15:14:10.132+00"
"28214043D4E13C35","TEMPERATURE",9.84,"2023-12-20 15:14:10.169+00"
"28351643D4E13CBB","TEMPERATURE",7.4,"2023-12-20 15:14:10.186+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",20.5,"2023-09-19 13:56:57.254+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34998.21,"2023-12-04 03:31:05.131+00"
"287C5E43D4E13C8F","TEMPERATURE",29.71,"2023-12-04 03:31:05.083+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",24,"2023-09-19 14:14:54.232+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",34830.124,"2023-12-20 15:14:10.202+00"
"28351643D4E13CBB","TEMPERATURE",22.4,"2023-12-04 03:31:05.111+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",13.5,"2023-10-12 13:26:44.772+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",18.5,"2023-09-10 03:22:45.522+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.023,"2023-11-29 03:20:17.312+00"
"287C5E43D4E13C8F","TEMPERATURE",14.21,"2023-12-14 10:37:27.161+00"
"287C5E43D4E13C8F","TEMPERATURE",18.71,"2023-12-20 15:14:10.162+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.485,"2023-10-17 15:21:13.176+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",4.191,"2023-11-11 12:36:53.023+00"
"28F64A43D4E13CC9","TEMPERATURE",32.4,"2023-12-04 03:31:05.107+00"
"B4:8A:0A:81:06:00-Hiveweight","WEIGHT",35136.315,"2023-12-14 10:37:27.184+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.612,"2023-12-14 10:37:27.118+00"
"286C3543D4E13CB5","TEMPERATURE",28.96,"2023-12-14 10:37:27.155+00"
"2812CE43D4E13CE8","TEMPERATURE",0.59,"2023-12-14 10:37:27.163+00"
"28214043D4E13C35","TEMPERATURE",11.34,"2023-12-14 10:37:27.175+00"
"28D39E43D4E13CD5","TEMPERATURE",3.52,"2023-12-14 10:37:27.194+00"
"28D00594970203C6","AMBIENT_TEMPERATURE",0,"2023-12-20 15:14:10.128+00"
"B4:8A:0A:81:06:00-BatteryVoltage","BATTERY_VOLTAGE",3.949,"2023-12-20 15:14:10.113+00"
