"sensorId","type","value","createdAt"
"28711594970203D1","TEMPERATURE",8.29,"2023-12-12 19:31:19.163+00"
"281C479497130366","TEMPERATURE",9.71,"2023-12-18 21:48:08.968+00"
"28AB1594970203DA","TEMPERATURE",7.73,"2023-12-18 21:48:09+00"
"28981994970403E5","AMBIENT_TEMPERATURE",20.5,"2023-09-25 15:32:22.635+00"
"28981994970403E5","AMBIENT_TEMPERATURE",14,"2023-12-07 18:28:29.622+00"
"284E145704E13C77","TEMPERATURE",12.02,"2023-12-07 18:28:29.636+00"
"28145D9497130306","TEMPERATURE",6.52,"2023-12-12 19:31:19.128+00"
"288A099497020306","TEMPERATURE",3.09,"2023-12-18 21:48:08.98+00"
"2827A25704E13CF1","TEMPERATURE",7.6,"2023-12-18 21:48:09.002+00"
"2868659497130359","TEMPERATURE",14.09,"2023-12-25 01:51:08.734+00"
"28FA8643D4E13CB7","TEMPERATURE",13.84,"2023-12-25 01:51:08.771+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.135,"2023-11-15 02:42:44.886+00"
"28981994970403E5","AMBIENT_TEMPERATURE",7.5,"2023-12-25 01:51:08.756+00"
"284E145704E13C77","TEMPERATURE",22.02,"2023-12-25 01:51:08.773+00"
"28981994970403E5","AMBIENT_TEMPERATURE",3.5,"2023-11-15 02:42:44.901+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.078,"2023-12-02 12:49:57.927+00"
"28145D9497130306","TEMPERATURE",12.02,"2023-12-25 01:51:08.767+00"
"28711594970203D1","TEMPERATURE",17.79,"2023-12-25 01:51:08.788+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.109,"2023-10-22 12:07:50.992+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.178,"2023-11-01 17:23:31.949+00"
"28981994970403E5","AMBIENT_TEMPERATURE",9,"2023-12-02 12:49:57.942+00"
"281C479497130366","TEMPERATURE",19.21,"2023-12-25 01:51:08.768+00"
"28AB1594970203DA","TEMPERATURE",19.73,"2023-12-25 01:51:08.789+00"
"28145D9497130306","TEMPERATURE",10.02,"2023-12-27 21:48:02.05+00"
"28981994970403E5","AMBIENT_TEMPERATURE",29.5,"2023-10-02 22:07:33.654+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.151,"2023-10-07 02:01:23.38+00"
"28711594970203D1","TEMPERATURE",12.79,"2023-12-27 21:48:02.074+00"
"28981994970403E5","AMBIENT_TEMPERATURE",28,"2023-11-09 17:54:41.511+00"
"2868659497130359","TEMPERATURE",5.09,"2023-12-07 18:59:38.79+00"
"28AB1594970203DA","TEMPERATURE",10.73,"2023-12-07 18:59:38.804+00"
"284E145704E13C77","TEMPERATURE",12.52,"2023-12-07 18:59:38.808+00"
"2868659497130359","TEMPERATURE",4.59,"2023-12-12 20:02:27.223+00"
"28711594970203D1","TEMPERATURE",9.29,"2023-12-12 20:02:27.269+00"
"28145D9497130306","TEMPERATURE",1.02,"2023-12-18 22:19:18.799+00"
"284E145704E13C77","TEMPERATURE",12.02,"2023-12-18 22:19:18.819+00"
"2827A25704E13CF1","TEMPERATURE",7.1,"2023-12-18 22:19:18.84+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",3.9,"2023-09-25 15:48:44.951+00"
"28981994970403E5","AMBIENT_TEMPERATURE",14.5,"2023-10-07 02:01:23.396+00"
"28981994970403E5","AMBIENT_TEMPERATURE",14.5,"2023-12-07 18:59:38.791+00"
"2827A25704E13CF1","TEMPERATURE",9.6,"2023-12-07 18:59:38.805+00"
"28981994970403E5","AMBIENT_TEMPERATURE",14,"2023-12-12 20:02:27.245+00"
"28FA8643D4E13CB7","TEMPERATURE",9.34,"2023-12-12 20:02:27.266+00"
"281C479497130366","TEMPERATURE",8.71,"2023-12-18 22:19:18.806+00"
"28FA8643D4E13CB7","TEMPERATURE",2.84,"2023-12-18 22:19:18.821+00"
"28AB1594970203DA","TEMPERATURE",7.73,"2023-12-18 22:19:18.842+00"
"28981994970403E5","AMBIENT_TEMPERATURE",20.5,"2023-09-25 15:48:44.953+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.135,"2023-11-15 03:13:54.947+00"
"288A099497020306","TEMPERATURE",9.09,"2023-12-07 18:59:38.792+00"
"28145D9497130306","TEMPERATURE",7.02,"2023-12-12 20:02:27.251+00"
"284E145704E13C77","TEMPERATURE",12.02,"2023-12-12 20:02:27.268+00"
"288A099497020306","TEMPERATURE",2.59,"2023-12-18 22:19:18.808+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.153,"2023-10-16 00:22:37.45+00"
"28981994970403E5","AMBIENT_TEMPERATURE",4.5,"2023-11-15 03:13:54.961+00"
"288A099497020306","TEMPERATURE",8.59,"2023-12-12 20:02:27.264+00"
"2827A25704E13CF1","TEMPERATURE",10.1,"2023-12-12 20:02:27.283+00"
"28981994970403E5","AMBIENT_TEMPERATURE",9,"2023-10-16 00:22:37.457+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.177,"2023-11-01 17:54:42.68+00"
"28981994970403E5","AMBIENT_TEMPERATURE",10,"2023-11-01 17:54:42.695+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.127,"2023-12-25 02:22:16.104+00"
"284E145704E13C77","TEMPERATURE",22.52,"2023-12-25 02:22:16.162+00"
"2868659497130359","TEMPERATURE",13.59,"2023-12-25 02:22:16.119+00"
"288A099497020306","TEMPERATURE",14.09,"2023-12-25 02:22:16.159+00"
"2827A25704E13CF1","TEMPERATURE",19.1,"2023-12-25 02:22:16.167+00"
"28981994970403E5","AMBIENT_TEMPERATURE",8,"2023-12-25 02:22:16.121+00"
"28FA8643D4E13CB7","TEMPERATURE",13.34,"2023-12-25 02:22:16.161+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.177,"2023-11-09 18:25:53.203+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.075,"2023-12-02 13:21:01.538+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.172,"2023-12-12 20:33:34.475+00"
"288A099497020306","TEMPERATURE",9.59,"2023-12-12 20:33:34.532+00"
"28AB1594970203DA","TEMPERATURE",9.73,"2023-12-12 20:33:34.54+00"
"28145D9497130306","TEMPERATURE",11.52,"2023-12-25 02:22:16.146+00"
"28AB1594970203DA","TEMPERATURE",19.73,"2023-12-25 02:22:16.164+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.109,"2023-10-22 12:39:00.413+00"
"28981994970403E5","AMBIENT_TEMPERATURE",26.5,"2023-11-09 18:25:53.209+00"
"2868659497130359","TEMPERATURE",5.09,"2023-12-12 20:33:34.491+00"
"28FA8643D4E13CB7","TEMPERATURE",9.84,"2023-12-12 20:33:34.533+00"
"281C479497130366","TEMPERATURE",19.21,"2023-12-25 02:22:16.156+00"
"28711594970203D1","TEMPERATURE",16.79,"2023-12-25 02:22:16.178+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.141,"2023-12-27 22:19:06.057+00"
"2827A25704E13CF1","TEMPERATURE",13.6,"2023-12-27 22:19:06.118+00"
"28981994970403E5","AMBIENT_TEMPERATURE",15,"2023-12-12 20:33:34.514+00"
"2827A25704E13CF1","TEMPERATURE",10.6,"2023-12-12 20:33:34.541+00"
"A0:B7:65:FE:85:68-Hiveweight","WEIGHT",-11423.619,"2023-12-27 22:19:06.072+00"
"281C479497130366","TEMPERATURE",11.21,"2023-12-27 22:19:06.109+00"
"284E145704E13C77","TEMPERATURE",15.02,"2023-12-27 22:19:06.128+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.135,"2023-11-15 03:45:04.011+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.033,"2023-11-27 12:42:53.574+00"
"28145D9497130306","TEMPERATURE",7.52,"2023-12-12 20:33:34.517+00"
"284E145704E13C77","TEMPERATURE",12.52,"2023-12-12 20:33:34.536+00"
"2868659497130359","TEMPERATURE",8.59,"2023-12-27 22:19:06.075+00"
"288A099497020306","TEMPERATURE",11.09,"2023-12-27 22:19:06.112+00"
"28711594970203D1","TEMPERATURE",12.79,"2023-12-27 22:19:06.13+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.119,"2023-10-21 08:35:04.388+00"
"28981994970403E5","AMBIENT_TEMPERATURE",4,"2023-11-15 03:45:04.018+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.074,"2023-11-21 12:49:27.211+00"
"28981994970403E5","AMBIENT_TEMPERATURE",-2,"2023-11-27 12:42:53.589+00"
"28981994970403E5","AMBIENT_TEMPERATURE",8.5,"2023-12-02 13:21:01.545+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.169,"2023-12-07 19:30:47.226+00"
"288A099497020306","TEMPERATURE",10.09,"2023-12-07 19:30:47.232+00"
"2827A25704E13CF1","TEMPERATURE",10.6,"2023-12-07 19:30:47.236+00"
"281C479497130366","TEMPERATURE",9.21,"2023-12-12 20:33:34.521+00"
"28711594970203D1","TEMPERATURE",9.79,"2023-12-12 20:33:34.538+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.03,"2023-12-18 22:50:27.727+00"
"284E145704E13C77","TEMPERATURE",13.02,"2023-12-18 22:50:27.785+00"
"28981994970403E5","AMBIENT_TEMPERATURE",7,"2023-12-27 22:19:06.077+00"
"28FA8643D4E13CB7","TEMPERATURE",12.34,"2023-12-27 22:19:06.115+00"
"28AB1594970203DA","TEMPERATURE",12.73,"2023-12-27 22:19:06.131+00"
"28981994970403E5","AMBIENT_TEMPERATURE",5,"2023-10-21 08:35:04.402+00"
"28981994970403E5","AMBIENT_TEMPERATURE",10,"2023-10-22 12:39:00.415+00"
"28981994970403E5","AMBIENT_TEMPERATURE",9,"2023-11-21 12:49:27.224+00"
"28981994970403E5","AMBIENT_TEMPERATURE",15,"2023-12-07 19:30:47.227+00"
"28FA8643D4E13CB7","TEMPERATURE",10.34,"2023-12-07 19:30:47.233+00"
"284E145704E13C77","TEMPERATURE",13.02,"2023-12-07 19:30:47.249+00"
"2868659497130359","TEMPERATURE",1.09,"2023-12-18 22:50:27.742+00"
"288A099497020306","TEMPERATURE",2.09,"2023-12-18 22:50:27.782+00"
"28711594970203D1","TEMPERATURE",5.29,"2023-12-18 22:50:27.788+00"
"28145D9497130306","TEMPERATURE",10.02,"2023-12-27 22:19:06.098+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.183,"2023-11-01 18:25:51.615+00"
"2868659497130359","TEMPERATURE",5.59,"2023-12-07 19:30:47.229+00"
"28711594970203D1","TEMPERATURE",9.79,"2023-12-07 19:30:47.234+00"
"28981994970403E5","AMBIENT_TEMPERATURE",-1.5,"2023-12-18 22:50:27.745+00"
"28FA8643D4E13CB7","TEMPERATURE",2.34,"2023-12-18 22:50:27.784+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",3.898,"2023-09-25 16:05:07.144+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.164,"2023-10-02 22:38:34.985+00"
"28981994970403E5","AMBIENT_TEMPERATURE",12,"2023-11-01 18:25:51.63+00"
"28145D9497130306","TEMPERATURE",8.02,"2023-12-07 19:30:47.23+00"
"28AB1594970203DA","TEMPERATURE",11.23,"2023-12-07 19:30:47.235+00"
"28145D9497130306","TEMPERATURE",0.52,"2023-12-18 22:50:27.769+00"
"28AB1594970203DA","TEMPERATURE",7.23,"2023-12-18 22:50:27.79+00"
"28981994970403E5","AMBIENT_TEMPERATURE",20.5,"2023-09-25 16:05:07.146+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.127,"2023-10-11 07:09:10.083+00"
"281C479497130366","TEMPERATURE",11.21,"2023-12-07 19:30:47.231+00"
"281C479497130366","TEMPERATURE",8.21,"2023-12-18 22:50:27.78+00"
"2827A25704E13CF1","TEMPERATURE",6.6,"2023-12-18 22:50:27.791+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.059,"2023-09-29 06:42:17.945+00"
"28981994970403E5","AMBIENT_TEMPERATURE",25,"2023-10-02 22:38:34.988+00"
"28981994970403E5","AMBIENT_TEMPERATURE",2,"2023-10-11 07:09:10.098+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.146,"2023-10-16 00:53:46.962+00"
"28981994970403E5","AMBIENT_TEMPERATURE",15,"2023-09-29 06:42:17.941+00"
"28981994970403E5","AMBIENT_TEMPERATURE",8.5,"2023-10-16 00:53:46.976+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.172,"2023-11-09 18:57:00.094+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.146,"2023-10-07 02:32:36.523+00"
"28981994970403E5","AMBIENT_TEMPERATURE",14,"2023-10-07 02:32:36.539+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.124,"2023-12-25 02:53:26.635+00"
"28FA8643D4E13CB7","TEMPERATURE",12.84,"2023-12-25 02:53:26.69+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.133,"2023-11-15 04:16:12.843+00"
"2868659497130359","TEMPERATURE",13.09,"2023-12-25 02:53:26.65+00"
"281C479497130366","TEMPERATURE",19.21,"2023-12-25 02:53:26.677+00"
"284E145704E13C77","TEMPERATURE",22.02,"2023-12-25 02:53:26.692+00"
"28981994970403E5","AMBIENT_TEMPERATURE",24.5,"2023-11-09 18:57:00.105+00"
"28981994970403E5","AMBIENT_TEMPERATURE",3.5,"2023-11-15 04:16:12.858+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.032,"2023-12-18 23:21:40.097+00"
"28981994970403E5","AMBIENT_TEMPERATURE",8,"2023-12-25 02:53:26.656+00"
"28AB1594970203DA","TEMPERATURE",19.23,"2023-12-25 02:53:26.697+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.109,"2023-10-22 13:10:11.923+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.075,"2023-12-02 13:52:12.384+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.161,"2023-12-12 21:04:40.983+00"
"284E145704E13C77","TEMPERATURE",13.02,"2023-12-12 21:04:41.042+00"
"2868659497130359","TEMPERATURE",1.09,"2023-12-18 23:21:40.111+00"
"288A099497020306","TEMPERATURE",2.09,"2023-12-18 23:21:40.149+00"
"28711594970203D1","TEMPERATURE",4.79,"2023-12-18 23:21:40.159+00"
"28145D9497130306","TEMPERATURE",11.02,"2023-12-25 02:53:26.658+00"
"2827A25704E13CF1","TEMPERATURE",18.6,"2023-12-25 02:53:26.699+00"
"28981994970403E5","AMBIENT_TEMPERATURE",11,"2023-10-22 13:10:11.938+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.175,"2023-11-01 18:57:03.956+00"
"28981994970403E5","AMBIENT_TEMPERATURE",10,"2023-12-02 13:52:12.399+00"
"2868659497130359","TEMPERATURE",5.59,"2023-12-12 21:04:40.99+00"
"288A099497020306","TEMPERATURE",10.09,"2023-12-12 21:04:41.028+00"
"28981994970403E5","AMBIENT_TEMPERATURE",-2,"2023-12-18 23:21:40.113+00"
"28FA8643D4E13CB7","TEMPERATURE",2.34,"2023-12-18 23:21:40.152+00"
"2827A25704E13CF1","TEMPERATURE",6.6,"2023-12-18 23:21:40.17+00"
"288A099497020306","TEMPERATURE",13.59,"2023-12-25 02:53:26.68+00"
"28711594970203D1","TEMPERATURE",16.29,"2023-12-25 02:53:26.693+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.135,"2023-12-27 22:50:11.555+00"
"2827A25704E13CF1","TEMPERATURE",14.1,"2023-12-27 22:50:11.622+00"
"28981994970403E5","AMBIENT_TEMPERATURE",8.5,"2023-11-01 18:57:03.963+00"
"28981994970403E5","AMBIENT_TEMPERATURE",14,"2023-12-12 21:04:40.993+00"
"28FA8643D4E13CB7","TEMPERATURE",10.34,"2023-12-12 21:04:41.031+00"
"28711594970203D1","TEMPERATURE",10.29,"2023-12-12 21:04:41.048+00"
"28145D9497130306","TEMPERATURE",0.52,"2023-12-18 23:21:40.115+00"
"284E145704E13C77","TEMPERATURE",11.52,"2023-12-18 23:21:40.155+00"
"28AB1594970203DA","TEMPERATURE",6.73,"2023-12-18 23:21:40.161+00"
"A0:B7:65:FE:85:68-Hiveweight","WEIGHT",-11423.619,"2023-12-27 22:50:11.562+00"
"28145D9497130306","TEMPERATURE",9.52,"2023-12-27 22:50:11.6+00"
"284E145704E13C77","TEMPERATURE",15.52,"2023-12-27 22:50:11.624+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.035,"2023-11-27 13:14:00.399+00"
"28145D9497130306","TEMPERATURE",8.02,"2023-12-12 21:04:41.003+00"
"28AB1594970203DA","TEMPERATURE",10.23,"2023-12-12 21:04:41.063+00"
"281C479497130366","TEMPERATURE",7.71,"2023-12-18 23:21:40.139+00"
"2868659497130359","TEMPERATURE",8.59,"2023-12-27 22:50:11.575+00"
"281C479497130366","TEMPERATURE",12.21,"2023-12-27 22:50:11.603+00"
"28AB1594970203DA","TEMPERATURE",13.23,"2023-12-27 22:50:11.625+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.114,"2023-10-21 09:06:15.526+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.072,"2023-11-21 13:20:36.882+00"
"2868659497130359","TEMPERATURE",6.09,"2023-12-07 20:01:55.012+00"
"2827A25704E13CF1","TEMPERATURE",11.1,"2023-12-07 20:01:55.021+00"
"281C479497130366","TEMPERATURE",9.21,"2023-12-12 21:04:41.025+00"
"2827A25704E13CF1","TEMPERATURE",11.1,"2023-12-12 21:04:41.064+00"
"28981994970403E5","AMBIENT_TEMPERATURE",5.5,"2023-12-27 22:50:11.58+00"
"288A099497020306","TEMPERATURE",10.59,"2023-12-27 22:50:11.606+00"
"28711594970203D1","TEMPERATURE",12.79,"2023-12-27 22:50:11.638+00"
"28981994970403E5","AMBIENT_TEMPERATURE",5,"2023-10-21 09:06:15.541+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.172,"2023-11-09 19:28:04.057+00"
"281C479497130366","TEMPERATURE",11.21,"2023-12-07 20:01:55.014+00"
"28FA8643D4E13CB7","TEMPERATURE",11.34,"2023-12-07 20:01:55.018+00"
"28FA8643D4E13CB7","TEMPERATURE",11.84,"2023-12-27 22:50:11.617+00"
"28981994970403E5","AMBIENT_TEMPERATURE",22.5,"2023-11-09 19:28:04.064+00"
"28145D9497130306","TEMPERATURE",8.52,"2023-12-07 20:01:55.015+00"
"284E145704E13C77","TEMPERATURE",13.52,"2023-12-07 20:01:55.019+00"
"28711594970203D1","TEMPERATURE",10.79,"2023-12-07 20:01:55.023+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",3.8930000000000002,"2023-09-25 16:21:29.668+00"
"28981994970403E5","AMBIENT_TEMPERATURE",22,"2023-10-02 23:09:30.424+00"
"28981994970403E5","AMBIENT_TEMPERATURE",9,"2023-11-21 13:20:36.891+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.177,"2023-12-07 20:01:55.016+00"
"288A099497020306","TEMPERATURE",11.09,"2023-12-07 20:01:55.02+00"
"28AB1594970203DA","TEMPERATURE",11.23,"2023-12-07 20:01:55.037+00"
"28981994970403E5","AMBIENT_TEMPERATURE",21,"2023-09-25 16:21:29.669+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.161,"2023-10-02 23:09:30.423+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.132,"2023-11-15 04:47:21.638+00"
"28981994970403E5","AMBIENT_TEMPERATURE",15.5,"2023-12-07 20:01:55.017+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.145,"2023-10-16 01:24:57.839+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.111,"2023-10-22 13:41:30.817+00"
"28981994970403E5","AMBIENT_TEMPERATURE",3,"2023-11-15 04:47:21.652+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.03,"2023-12-18 23:52:52.488+00"
"284E145704E13C77","TEMPERATURE",11.02,"2023-12-18 23:52:52.546+00"
"28981994970403E5","AMBIENT_TEMPERATURE",9,"2023-10-16 01:24:57.852+00"
"2868659497130359","TEMPERATURE",0.59,"2023-12-18 23:52:52.503+00"
"288A099497020306","TEMPERATURE",1.59,"2023-12-18 23:52:52.543+00"
"28711594970203D1","TEMPERATURE",4.79,"2023-12-18 23:52:52.548+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.178,"2023-11-01 19:28:09.894+00"
"28981994970403E5","AMBIENT_TEMPERATURE",-2,"2023-12-18 23:52:52.509+00"
"28FA8643D4E13CB7","TEMPERATURE",1.84,"2023-12-18 23:52:52.544+00"
"28981994970403E5","AMBIENT_TEMPERATURE",12,"2023-10-22 13:41:30.83+00"
"28981994970403E5","AMBIENT_TEMPERATURE",10.5,"2023-11-01 19:28:09.909+00"
"28145D9497130306","TEMPERATURE",0.02,"2023-12-18 23:52:52.52+00"
"28AB1594970203DA","TEMPERATURE",6.73,"2023-12-18 23:52:52.56+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.12,"2023-12-25 03:24:35.033+00"
"281C479497130366","TEMPERATURE",19.21,"2023-12-25 03:24:35.075+00"
"284E145704E13C77","TEMPERATURE",21.52,"2023-12-25 03:24:35.093+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.127,"2023-10-11 07:40:18.504+00"
"281C479497130366","TEMPERATURE",8.71,"2023-12-18 23:52:52.539+00"
"2827A25704E13CF1","TEMPERATURE",6.1,"2023-12-18 23:52:52.562+00"
"2868659497130359","TEMPERATURE",12.59,"2023-12-25 03:24:35.04+00"
"288A099497020306","TEMPERATURE",13.59,"2023-12-25 03:24:35.079+00"
"28711594970203D1","TEMPERATURE",16.29,"2023-12-25 03:24:35.095+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.062,"2023-09-29 07:13:31.226+00"
"28981994970403E5","AMBIENT_TEMPERATURE",2,"2023-10-11 07:40:18.51+00"
"28981994970403E5","AMBIENT_TEMPERATURE",7.5,"2023-12-25 03:24:35.071+00"
"2827A25704E13CF1","TEMPERATURE",18.6,"2023-12-25 03:24:35.1+00"
"28981994970403E5","AMBIENT_TEMPERATURE",15,"2023-09-29 07:13:31.232+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.164,"2023-11-09 19:59:08.103+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.075,"2023-12-02 14:23:17.134+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.161,"2023-12-12 21:35:37.466+00"
"28145D9497130306","TEMPERATURE",8.02,"2023-12-12 21:35:37.485+00"
"28FA8643D4E13CB7","TEMPERATURE",10.34,"2023-12-12 21:35:37.491+00"
"28145D9497130306","TEMPERATURE",10.52,"2023-12-25 03:24:35.073+00"
"28FA8643D4E13CB7","TEMPERATURE",12.34,"2023-12-25 03:24:35.092+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.143,"2023-10-07 03:03:48.803+00"
"28981994970403E5","AMBIENT_TEMPERATURE",10.5,"2023-12-02 14:23:17.152+00"
"2868659497130359","TEMPERATURE",6.09,"2023-12-12 21:35:37.473+00"
"28AB1594970203DA","TEMPERATURE",10.73,"2023-12-12 21:35:37.526+00"
"28AB1594970203DA","TEMPERATURE",18.73,"2023-12-25 03:24:35.089+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.132,"2023-12-27 23:21:19.212+00"
"28981994970403E5","AMBIENT_TEMPERATURE",4.5,"2023-12-27 23:21:19.237+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.161,"2023-10-02 23:40:34.579+00"
"28981994970403E5","AMBIENT_TEMPERATURE",13.5,"2023-10-07 03:03:48.817+00"
"28FA8643D4E13CB7","TEMPERATURE",11.84,"2023-12-27 23:21:19.258+00"
"28AB1594970203DA","TEMPERATURE",13.23,"2023-12-27 23:21:19.276+00"
"28981994970403E5","AMBIENT_TEMPERATURE",18.5,"2023-11-09 19:59:08.111+00"
"28981994970403E5","AMBIENT_TEMPERATURE",10,"2023-12-12 21:35:37.483+00"
"2827A25704E13CF1","TEMPERATURE",11.6,"2023-12-12 21:35:37.529+00"
"A0:B7:65:FE:85:68-Hiveweight","WEIGHT",-11423.619,"2023-12-27 23:21:19.218+00"
"284E145704E13C77","TEMPERATURE",15.52,"2023-12-27 23:21:19.271+00"
"28981994970403E5","AMBIENT_TEMPERATURE",19,"2023-10-02 23:40:34.594+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.127,"2023-11-15 05:18:29.527+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.048,"2023-11-27 13:45:08.081+00"
"281C479497130366","TEMPERATURE",9.21,"2023-12-12 21:35:37.487+00"
"284E145704E13C77","TEMPERATURE",13.02,"2023-12-12 21:35:37.507+00"
"2868659497130359","TEMPERATURE",8.59,"2023-12-27 23:21:19.221+00"
"28711594970203D1","TEMPERATURE",12.79,"2023-12-27 23:21:19.273+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.111,"2023-10-21 09:37:29.645+00"
"28981994970403E5","AMBIENT_TEMPERATURE",2.5,"2023-11-15 05:18:29.542+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.074,"2023-11-21 13:51:47.24+00"
"28981994970403E5","AMBIENT_TEMPERATURE",2,"2023-11-27 13:45:08.088+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.165,"2023-12-07 20:33:02.833+00"
"28FA8643D4E13CB7","TEMPERATURE",11.84,"2023-12-07 20:33:02.877+00"
"288A099497020306","TEMPERATURE",10.09,"2023-12-12 21:35:37.489+00"
"28711594970203D1","TEMPERATURE",10.79,"2023-12-12 21:35:37.524+00"
"28145D9497130306","TEMPERATURE",9.52,"2023-12-27 23:21:19.253+00"
"288A099497020306","TEMPERATURE",10.09,"2023-12-27 23:21:19.259+00"
"2827A25704E13CF1","TEMPERATURE",14.1,"2023-12-27 23:21:19.277+00"
"28981994970403E5","AMBIENT_TEMPERATURE",5,"2023-10-21 09:37:29.66+00"
"28981994970403E5","AMBIENT_TEMPERATURE",9,"2023-11-21 13:51:47.246+00"
"2868659497130359","TEMPERATURE",6.59,"2023-12-07 20:33:02.851+00"
